Freq.	V(vo)
Step Information: Run=1  (Run: 1/30)
4.46683592150958e+003	(3.56295004513018e-002dB,-5.70997131431570e+000°)
4.57088189614870e+003	(3.73006806384210e-002dB,-5.84453434027311e+000°)
4.67735141287193e+003	(3.90496429092266e-002dB,-5.98234369967753e+000°)
4.78630092322633e+003	(4.08799570423061e-002dB,-6.12348305704066e+000°)
4.89778819368441e+003	(4.27953515569656e-002dB,-6.26803860607640e+000°)
5.01187233627267e+003	(4.47997202424193e-002dB,-6.41609917069528e+000°)
5.12861383991359e+003	(4.68971288981417e-002dB,-6.56775631142742e+000°)
5.24807460249767e+003	(4.90918222839080e-002dB,-6.72310443762799e+000°)
5.37031796370247e+003	(5.13882312797805e-002dB,-6.88224092584399e+000°)
5.49540873857618e+003	(5.37909802515506e-002dB,-7.04526624474946e+000°)
5.62341325190343e+003	(5.63048946193482e-002dB,-7.21228408708423e+000°)
5.75439937337150e+003	(5.89350086222268e-002dB,-7.38340150906348e+000°)
5.88843655355582e+003	(6.16865732716663e-002dB,-7.55872907775918e+000°)
6.02559586074351e+003	(6.45650644836899e-002dB,-7.73838102699007e+000°)
6.16595001861475e+003	(6.75761913772941e-002dB,-7.92247542229681e+000°)
6.30957344480186e+003	(7.07259047231964e-002dB,-8.11113433562003e+000°)
6.45654229034648e+003	(7.40204055245121e-002dB,-8.30448403034437e+000°)
6.60693448007588e+003	(7.74661537065328e-002dB,-8.50265515742006e+000°)
6.76082975391974e+003	(8.10698768880297e-002dB,-8.70578296332532e+000°)
6.91830970918928e+003	(8.48385792033357e-002dB,-8.91400751068882e+000°)
7.07945784384129e+003	(8.87795501364898e-002dB,-9.12747391245139e+000°)
7.24435960074981e+003	(9.29003733242576e-002dB,-9.34633258051031e+000°)
7.41310241300908e+003	(9.72089352766419e-002dB,-9.57073948985862e+000°)
7.58577575029174e+003	(1.01713433956049e-001dB,-9.80085645930616e+000°)
7.76247116628682e+003	(1.06422387146072e-001dB,-1.00368514499477e+001°)
7.94328234724272e+003	(1.11344640531608e-001dB,-1.02788988826289e+001°)
8.12830516164089e+003	(1.16489375399245e-001dB,-1.05271799757528e+001°)
8.31763771102661e+003	(1.21866115853675e-001dB,-1.07818831048633e+001°)
8.51138038202366e+003	(1.27484735431263e-001dB,-1.10432041855515e+001°)
8.70963589956070e+003	(1.33355462974004e-001dB,-1.13113470813354e+001°)
8.91250938133734e+003	(1.39488887608097e-001dB,-1.15865240382866e+001°)
9.12010839355898e+003	(1.45895962649569e-001dB,-1.18689561483001e+001°)
9.33254300796979e+003	(1.52588008234155e-001dB,-1.21588738430369e+001°)
9.54992586021424e+003	(1.59576712440906e-001dB,-1.24565174207115e+001°)
9.77237220955798e+003	(1.66874130647340e-001dB,-1.27621376080438e+001°)
9.99999999999987e+003	(1.74492682817453e-001dB,-1.30759961598522e+001°)
1.02329299228074e+004	(1.82445148384075e-001dB,-1.33983664989282e+001°)
1.04712854805089e+004	(1.90744658340818e-001dB,-1.37295343990056e+001°)
1.07151930523759e+004	(1.99404684106590e-001dB,-1.40697987138134e+001°)
1.09647819614317e+004	(2.08439022667615e-001dB,-1.44194721553855e+001°)
1.12201845430195e+004	(2.17861777434769e-001dB,-1.47788821249872e+001°)
1.14815362149687e+004	(2.27687334179562e-001dB,-1.51483716002076e+001°)
1.17489755493951e+004	(2.37930331326660e-001dB,-1.55283000819542e+001°)
1.20226443461740e+004	(2.48605623785047e-001dB,-1.59190446052721e+001°)
1.23026877081237e+004	(2.59728239391559e-001dB,-1.63210008180842e+001°)
1.25892541179415e+004	(2.71313326917599e-001dB,-1.67345841321107e+001°)
1.28824955169312e+004	(2.83376094451635e-001dB,-1.71602309503685e+001°)
1.31825673855639e+004	(2.95931736813679e-001dB,-1.75983999757571e+001°)
1.34896288259164e+004	(3.08995350481470e-001dB,-1.80495736053127e+001°)
1.38038426460287e+004	(3.22581834309435e-001dB,-1.85142594147186e+001°)
1.41253754462274e+004	(3.36705774097615e-001dB,-1.89929917376086e+001°)
1.44543977074591e+004	(3.51381308815825e-001dB,-1.94863333440403e+001°)
1.47910838816819e+004	(3.66621976005154e-001dB,-1.99948772222509e+001°)
1.51356124843619e+004	(3.82440533562325e-001dB,-2.05192484673765e+001°)
1.54881661891246e+004	(3.98848754756473e-001dB,-2.10601062802073e+001°)
1.58489319246109e+004	(4.15857192931516e-001dB,-2.16181460781972e+001°)
1.62181009735891e+004	(4.33474911907016e-001dB,-2.21941017197963e+001°)
1.65958690743754e+004	(4.51709177598787e-001dB,-2.27887478416666e+001°)
1.69824365246172e+004	(4.70565105841269e-001dB,-2.34029023063777e+001°)
1.73780082874935e+004	(4.90045260797987e-001dB,-2.40374287556719e+001°)
1.77827941003890e+004	(5.10149197697811e-001dB,-2.46932392612126e+001°)
1.81970085860996e+004	(5.30872942929853e-001dB,-2.53712970607412e+001°)
1.86208713666284e+004	(5.52208403775325e-001dB,-2.60726193626102e+001°)
1.90546071796322e+004	(5.74142699252308e-001dB,-2.67982801955172e+001°)
1.94984459975802e+004	(5.96657402714063e-001dB,-2.75494132727311e+001°)
1.99526231496885e+004	(6.19727685985416e-001dB,-2.83272148308923e+001°)
2.04173794466950e+004	(6.43321353974340e-001dB,-2.91329463922961e+001°)
2.08929613085401e+004	(6.67397757888578e-001dB,-2.99679373860882e+001°)
2.13796208950220e+004	(6.91906574471577e-001dB,-3.08335875476384e+001°)
2.18776162394952e+004	(7.16786438114825e-001dB,-3.17313689961162e+001°)
2.23872113856831e+004	(7.41963412392782e-001dB,-3.26628278675384e+001°)
2.29086765276774e+004	(7.67349287619559e-001dB,-3.36295853538933e+001°)
2.34422881531989e+004	(7.92839691593784e-001dB,-3.46333379679674e+001°)
2.39883291901946e+004	(8.18312001968977e-001dB,-3.56758568179269e+001°)
2.45470891568500e+004	(8.43623050899895e-001dB,-3.67589856353800e+001°)
2.51188643150954e+004	(8.68606616062141e-001dB,-3.78846372556638e+001°)
2.57039578276883e+004	(8.93070697169599e-001dB,-3.90547881999439e+001°)
2.63026799189534e+004	(9.16794584135600e-001dB,-4.02714709563887e+001°)
2.69153480392688e+004	(9.39525732496120e-001dB,-4.15367635039599e+001°)
2.75422870333813e+004	(9.60976474152504e-001dB,-4.28527755700250e+001°)
2.81838293126441e+004	(9.80820607406412e-001dB,-4.42216310661479e+001°)
2.88403150312656e+004	(9.98689930151474e-001dB,-4.56454461107803e+001°)
2.95120922666634e+004	(1.01417080433083e+000dB,-4.71263020308813e+001°)
3.01995172040197e+004	(1.02680086854695e+000dB,-4.86662127466563e+001°)
3.09029543251354e+004	(1.03606604884464e+000dB,-5.02670859969203e+001°)
3.16227766016833e+004	(1.04139805446558e+000dB,-5.19306779715115e+001°)
3.23593656929623e+004	(1.04217258432881e+000dB,-5.36585410977338e+001°)
3.31131121482586e+004	(1.03770850866460e+000dB,-5.54519649963535e+001°)
3.38844156139197e+004	(1.02726832494632e+000dB,-5.73119109937554e+001°)
3.46736850452526e+004	(1.01006021297595e+000dB,-5.92389410601092e+001°)
3.54813389233570e+004	(9.85242024273626e-001dB,-6.12331426393131e+001°)
3.63078054770096e+004	(9.51927528273402e-001dB,-6.32940515314004e+001°)
3.71535229097167e+004	(9.09195194224684e-001dB,-6.54205757489040e+001°)
3.80189396320555e+004	(8.56099705732958e-001dB,-6.76109240382952e+001°)
3.89045144994275e+004	(7.91686279300543e-001dB,-6.98625434530044e+001°)
3.98107170553491e+004	(7.15007687917875e-001dB,-7.21720708789752e+001°)
4.07380277804107e+004	(6.25143680737385e-001dB,-7.45353036255227e+001°)
4.16869383470329e+004	(5.21222252984948e-001dB,-7.69471939828659e+001°)
4.26579518801586e+004	(4.02441977847264e-001dB,-7.94018719166663e+001°)
4.36515832240159e+004	(2.68094392879427e-001dB,-8.18926987739800e+001°)
4.46683592150956e+004	(1.17585270591760e-001dB,-8.44123530454643e+001°)
4.57088189614868e+004	(-4.95464714776649e-002dB,-8.69529469891905e+001°)
4.67735141287191e+004	(-2.33613426866559e-001dB,-8.95061704872480e+001°)
4.78630092322631e+004	(-4.34768964640041e-001dB,-9.20634561615262e+001°)
4.89778819368439e+004	(-6.53001863686564e-001dB,-9.46161578290394e+001°)
5.01187233627264e+004	(-8.88136707106692e-001dB,-9.71557331078924e+001°)
5.12861383991357e+004	(-1.13984000779305e+000dB,-9.96739205827908e+001°)
5.24807460249764e+004	(-1.40763162073219e+000dB,-1.02162902465507e+002°)
5.37031796370244e+004	(-1.69090063638735e+000dB,-1.04615445060357e+002°)
5.49540873857616e+004	(-1.98892468358812e+000dB,-1.07025011362439e+002°)
5.62341325190340e+004	(-2.30089142375006e+000dB,-1.09385842491437e+002°)
5.75439937337148e+004	(-2.62592099560237e+000dB,-1.11693007087023e+002°)
5.88843655355580e+004	(-2.96308825764795e+000dB,-1.13942419986539e+002°)
6.02559586074348e+004	(-3.31144384807389e+000dB,-1.16130833267974e+002°)
6.16595001861472e+004	(-3.67003330605924e+000dB,-1.18255803960461e+002°)
6.30957344480183e+004	(-4.03791374163709e+000dB,-1.20315643381065e+002°)
6.45654229034645e+004	(-4.41416777556605e+000dB,-1.22309353204173e+002°)
6.60693448007586e+004	(-4.79791467586757e+000dB,-1.24236553109636e+002°)
6.76082975391971e+004	(-5.18831878206774e+000dB,-1.26097404309925e+002°)
6.91830970918925e+004	(-5.58459542766355e+000dB,-1.27892532545294e+002°)
7.07945784384127e+004	(-5.98601464772384e+000dB,-1.29622953363246e+002°)
7.24435960074979e+004	(-6.39190299747765e+000dB,-1.31290001743937e+002°)
7.41310241300906e+004	(-6.80164381681406e+000dB,-1.32895267450199e+002°)
7.58577575029172e+004	(-7.21467626281113e+000dB,-1.34440536899797e+002°)
7.76247116628679e+004	(-7.63049340513101e+000dB,-1.35927741889785e+002°)
7.94328234724269e+004	(-8.04863964360281e+000dB,-1.37358915146349e+002°)
8.12830516164086e+004	(-8.46870766841499e+000dB,-1.38736152417835e+002°)
8.31763771102658e+004	(-8.89033514455976e+000dB,-1.40061580658790e+002°)
8.51138038202363e+004	(-9.31320126582083e+000dB,-1.41337331752385e+002°)
8.70963589956067e+004	(-9.73702329102615e+000dB,-1.42565521171635e+002°)
8.91250938133731e+004	(-1.01615531471216e+001dB,-1.43748230972278e+002°)
9.12010839355895e+004	(-1.05865741599848e+001dB,-1.44887496529935e+002°)
9.33254300796976e+004	(-1.10118979545718e+001dB,-1.45985296471774e+002°)
9.54992586021420e+004	(-1.14373615505729e+001dB,-1.47043545300748e+002°)
9.77237220955795e+004	(-1.18628246677523e+001dB,-1.48064088263241e+002°)
9.99999999999984e+004	(-1.22881672460285e+001dB,-1.49048698064602e+002°)
1.02329299228074e+005	(-1.27132871786351e+001dB,-1.49999073089052e+002°)
1.04712854805088e+005	(-1.31380982519039e+001dB,-1.50916836829058e+002°)
1.07151930523759e+005	(-1.35625282819578e+001dB,-1.51803538273652e+002°)
1.09647819614317e+005	(-1.39865174365273e+001dB,-1.52660653044863e+002°)
1.12201845430195e+005	(-1.44100167289445e+001dB,-1.53489585106336e+002°)
1.14815362149686e+005	(-1.48329866708789e+001dB,-1.54291668898632e+002°)
1.17489755493951e+005	(-1.52553960703856e+001dB,-1.55068171781761e+002°)
1.20226443461739e+005	(-1.56772209621852e+001dB,-1.55820296687807e+002°)
1.23026877081236e+005	(-1.60984436576800e+001dB,-1.56549184905267e+002°)
1.25892541179415e+005	(-1.65190519029402e+001dB,-1.57255918932503e+002°)
1.28824955169311e+005	(-1.69390381337112e+001dB,-1.57941525350894e+002°)
1.31825673855639e+005	(-1.73583988173426e+001dB,-1.58606977679091e+002°)
1.34896288259163e+005	(-1.77771338723931e+001dB,-1.59253199178829e+002°)
1.38038426460286e+005	(-1.81952461574995e+001dB,-1.59881065589992e+002°)
1.41253754462273e+005	(-1.86127410218913e+001dB,-1.60491407778678e+002°)
1.44543977074590e+005	(-1.90296259106845e+001dB,-1.61085014286763e+002°)
1.47910838816818e+005	(-1.94459100187795e+001dB,-1.61662633775375e+002°)
1.51356124843618e+005	(-1.98616039878375e+001dB,-1.62224977357739e+002°)
1.54881661891246e+005	(-2.02767196413888e+001dB,-1.62772720819299e+002°)
1.58489319246109e+005	(-2.06912697536673e+001dB,-1.63306506724914e+002°)
1.62181009735890e+005	(-2.11052678482432e+001dB,-1.63826946414366e+002°)
1.65958690743753e+005	(-2.15187280229650e+001dB,-1.64334621888558e+002°)
1.69824365246172e+005	(-2.19316647981093e+001dB,-1.64830087589560e+002°)
1.73780082874935e+005	(-2.23440929849888e+001dB,-1.65313872078271e+002°)
1.77827941003889e+005	(-2.27560275725809e+001dB,-1.65786479613851e+002°)
1.81970085860995e+005	(-2.31674836300169e+001dB,-1.66248391639351e+002°)
1.86208713666284e+005	(-2.35784762230213e+001dB,-1.66700068178082e+002°)
1.90546071796322e+005	(-2.39890203426082e+001dB,-1.67141949145335e+002°)
1.94984459975801e+005	(-2.43991308445423e+001dB,-1.67574455580033e+002°)
1.99526231496885e+005	(-2.48088223982383e+001dB,-1.67997990800811e+002°)
2.04173794466949e+005	(-2.52181094439349e+001dB,-1.68412941490929e+002°)
2.08929613085400e+005	(-2.56270061571070e+001dB,-1.68819678716256e+002°)
2.13796208950220e+005	(-2.60355264192076e+001dB,-1.69218558880414e+002°)
2.18776162394952e+005	(-2.64436837939327e+001dB,-1.69609924620988e+002°)
2.23872113856830e+005	(-2.68514915082997e+001dB,-1.69994105650525e+002°)
2.29086765276773e+005	(-2.72589624379118e+001dB,-1.70371419545859e+002°)
2.34422881531988e+005	(-2.76661090958548e+001dB,-1.70742172489107e+002°)
2.39883291901945e+005	(-2.80729436247401e+001dB,-1.71106659963494e+002°)
2.45470891568499e+005	(-2.84794777914613e+001dB,-1.71465167406991e+002°)
2.51188643150954e+005	(-2.88857229842874e+001dB,-1.71817970826563e+002°)
2.57039578276882e+005	(-2.92916902119576e+001dB,-1.72165337375662e+002°)
2.63026799189534e+005	(-2.96973901044834e+001dB,-1.72507525897436e+002°)
2.69153480392687e+005	(-3.01028329153999e+001dB,-1.72844787435957e+002°)
2.75422870333812e+005	(-3.05080285252382e+001dB,-1.73177365717661e+002°)
2.81838293126440e+005	(-3.09129864460184e+001dB,-1.73505497604994e+002°)
2.88403150312656e+005	(-3.13177158265884e+001dB,-1.73829413524193e+002°)
2.95120922666633e+005	(-3.17222254586534e+001dB,-1.74149337868946e+002°)
3.01995172040196e+005	(-3.21265237833609e+001dB,-1.74465489381617e+002°)
3.09029543251354e+005	(-3.25306188983238e+001dB,-1.74778081513551e+002°)
3.16227766016832e+005	(-3.29345185649770e+001dB,-1.75087322765934e+002°)
3.23593656929623e+005	(-3.33382302161771e+001dB,-1.75393417012540e+002°)
3.31131121482585e+005	(-3.37417609639677e+001dB,-1.75696563805627e+002°)
3.38844156139197e+005	(-3.41451176074400e+001dB,-1.75996958666170e+002°)
3.46736850452526e+005	(-3.45483066406298e+001dB,-1.76294793359513e+002°)
3.54813389233569e+005	(-3.49513342603999e+001dB,-1.76590256157488e+002°)
3.63078054770095e+005	(-3.53542063742629e+001dB,-1.76883532087944e+002°)
3.71535229097166e+005	(-3.57569286081054e+001dB,-1.77174803172591e+002°)
3.80189396320555e+005	(-3.61595063137818e+001dB,-1.77464248653997e+002°)
3.89045144994274e+005	(-3.65619445765484e+001dB,-1.77752045212529e+002°)
3.98107170553490e+005	(-3.69642482223148e+001dB,-1.78038367173959e+002°)
4.07380277804106e+005	(-3.73664218246922e+001dB,-1.78323386708440e+002°)
4.16869383470328e+005	(-3.77684697118210e+001dB,-1.78607274021487e+002°)
4.26579518801585e+005	(-3.81703959729640e+001dB,-1.78890197537574e+002°)
4.36515832240158e+005	(-3.85722044648540e+001dB,-1.79172324076912e+002°)
4.46683592150955e+005	(-3.89738988177850e+001dB,-1.79453819025947e+002°)
4.57088189614867e+005	(-3.93754824414412e+001dB,-1.79734846502074e+002°)
4.67735141287190e+005	(-3.97769585304556e+001dB,1.79984430486951e+002°)
4.78630092322630e+005	(-4.01783300696966e+001dB,1.79703849888456e+002°)
4.89778819368438e+005	(-4.05795998392760e+001dB,1.79423250454738e+002°)
5.01187233627263e+005	(-4.09807704192788e+001dB,1.79142471596985e+002°)
5.12861383991356e+005	(-4.13818441942130e+001dB,1.78861353242851e+002°)
5.24807460249763e+005	(-4.17828233571773e+001dB,1.78579735697332e+002°)
5.37031796370243e+005	(-4.21837099137494e+001dB,1.78297459506603e+002°)
5.49540873857615e+005	(-4.25845056855942e+001dB,1.78014365324471e+002°)
5.62341325190339e+005	(-4.29852123137939e+001dB,1.77730293781164e+002°)
5.75439937337147e+005	(-4.33858312619007e+001dB,1.77445085354118e+002°)
5.88843655355579e+005	(-4.37863638187173e+001dB,1.77158580240513e+002°)
6.02559586074347e+005	(-4.41868111008034e+001dB,1.76870618231253e+002°)
6.16595001861471e+005	(-4.45871740547158e+001dB,1.76581038586132e+002°)
6.30957344480182e+005	(-4.49874534589824e+001dB,1.76289679909934e+002°)
6.45654229034644e+005	(-4.53876499258140e+001dB,1.75996380029197e+002°)
6.60693448007584e+005	(-4.57877639025595e+001dB,1.75700975869412e+002°)
6.76082975391970e+005	(-4.61877956729069e+001dB,1.75403303332404e+002°)
6.91830970918924e+005	(-4.65877453578353e+001dB,1.75103197173657e+002°)
7.07945784384125e+005	(-4.69876129163234e+001dB,1.74800490879358e+002°)
7.24435960074977e+005	(-4.73873981458183e+001dB,1.74495016542916e+002°)
7.41310241300904e+005	(-4.77871006824721e+001dB,1.74186604740729e+002°)
7.58577575029170e+005	(-4.81867200011510e+001dB,1.73875084406966e+002°)
7.76247116628678e+005	(-4.85862554152238e+001dB,1.73560282707137e+002°)
7.94328234724267e+005	(-4.89857060761383e+001dB,1.73242024910212e+002°)
8.12830516164085e+005	(-4.93850709727919e+001dB,1.72920134259052e+002°)
8.31763771102656e+005	(-4.97843489307063e+001dB,1.72594431838922e+002°)
8.51138038202361e+005	(-5.01835386110152e+001dB,1.72264736443832e+002°)
8.70963589956065e+005	(-5.05826385092768e+001dB,1.71930864440467e+002°)
8.91250938133729e+005	(-5.09816469541212e+001dB,1.71592629629450e+002°)
9.12010839355893e+005	(-5.13805621057470e+001dB,1.71249843103674e+002°)
9.33254300796974e+005	(-5.17793819542818e+001dB,1.70902313103447e+002°)
9.54992586021419e+005	(-5.21781043180217e+001dB,1.70549844868156e+002°)
9.77237220955793e+005	(-5.25767268415688e+001dB,1.70192240484194e+002°)
1.00000000000000e+006	(-5.29752469938866e+001dB,1.69829298728820e+002°)
Step Information: Run=8  (Run: 8/30)
1.00000000000000e+000	(-4.33048757858607e-005dB,-1.07748838976570e-003°)
1.02329299228075e+000	(-4.33047973952901e-005dB,-1.10258631852969e-003°)
1.04712854805090e+000	(-4.33047153142199e-005dB,-1.12826885313911e-003°)
1.07151930523761e+000	(-4.33046293632843e-005dB,-1.15454961084116e-003°)
1.09647819614318e+000	(-4.33045393534741e-005dB,-1.18144252603797e-003°)
1.12201845430196e+000	(-4.33044451034950e-005dB,-1.20896185769389e-003°)
1.14815362149688e+000	(-4.33043464137300e-005dB,-1.23712219692879e-003°)
1.17489755493953e+000	(-4.33042430739548e-005dB,-1.26593847473080e-003°)
1.20226443461741e+000	(-4.33041348594800e-005dB,-1.29542596987872e-003°)
1.23026877081238e+000	(-4.33040215620098e-005dB,-1.32560031701698e-003°)
1.25892541179417e+000	(-4.33039029096024e-005dB,-1.35647751498445e-003°)
1.28824955169313e+000	(-4.33037786843188e-005dB,-1.38807393529649e-003°)
1.31825673855641e+000	(-4.33036485891447e-005dB,-1.42040633078121e-003°)
1.34896288259165e+000	(-4.33035123550313e-005dB,-1.45349184450751e-003°)
1.38038426460288e+000	(-4.33033697148587e-005dB,-1.48734801885397e-003°)
1.41253754462275e+000	(-4.33032203436467e-005dB,-1.52199280480922e-003°)
1.44543977074593e+000	(-4.33030639540245e-005dB,-1.55744457150399e-003°)
1.47910838816821e+000	(-4.33029001564017e-005dB,-1.59372211592298e-003°)
1.51356124843621e+000	(-4.33027286749794e-005dB,-1.63084467290781e-003°)
1.54881661891248e+000	(-4.33025490844870e-005dB,-1.66883192533185e-003°)
1.58489319246111e+000	(-4.33023610377649e-005dB,-1.70770401453211e-003°)
1.62181009735893e+000	(-4.33021641365438e-005dB,-1.74748155100817e-003°)
1.65958690743756e+000	(-4.33019579497673e-005dB,-1.78818562533984e-003°)
1.69824365246174e+000	(-4.33017420647011e-005dB,-1.82983781936720e-003°)
